12	21.284
191	21.463
147	21.513
4	21.527
34	21.629
21	22.005
46	22.107
16	22.202
168	22.21
190	22.245
80	22.283
161	22.304
154	22.357
175	22.525
119	22.541
22	22.568
180	22.63
3	22.722
75	22.836
165	22.877
1	22.882
199	22.935
52	23.002
173	23.003
45	23.005
47	23.054
153	23.098
91	23.174
9	23.212
166	23.236
81	23.254
20	23.368
185	23.503
163	23.738
48	23.819
178	24.062
5	24.099
50	24.294
0	24.317
26	24.486
85	26.538
142	26.606
84	27.757
137	27.971
2	28.831
6	28.837
8	28.946
183	29.072
14	29.647
56	30.885
181	31.172
55	31.329
7	31.963
11	32.161
54	32.545
146	32.589
128	33.484
10	34.022
15	34.909
13	36.019
18	36.325
19	39.429
17	40.876
27	42.225
24	42.527
30	43.793
23	45.024
28	46.662
31	47.62
37	49
29	49.228
25	49.982
33	50.006
35	52.781
44	52.884
51	52.915
40	53.152
41	54.951
32	55.103
36	56.098
38	56.927
39	57.41
42	57.424
43	60.84
49	63.729
58	65.266
196	68.664
57	69.244
198	69.32
53	69.681
197	70.124
63	70.166
59	70.547
193	70.936
194	71.127
67	71.25
195	71.932
64	72.46
189	73.455
69	75.21
192	75.284
188	79.332
187	80.582
65	80.848
74	82.398
186	82.931
184	83.389
61	85.741
182	86.292
179	88.257
66	88.598
176	89.432
79	91.279
177	91.712
68	92.654
70	92.925
60	93.156
62	93.557
169	93.945
72	94.354
167	95.302
172	95.471
174	96.432
71	96.672
170	97.509
171	100.015
73	100.93
141	102.206
164	104.501
77	104.515
76	104.833
82	104.885
156	105.274
159	108.303
162	108.679
160	109.023
88	109.743
152	109.93
157	110.25
158	112.097
83	112.679
133	115.032
155	115.323
95	116.08
149	116.882
151	117.729
102	118.344
148	119.229
86	119.967
107	120.346
104	120.69
139	120.754
92	120.757
120	120.757
106	120.782
109	120.813
130	120.832
129	120.833
116	120.837
144	120.842
121	120.914
140	120.937
98	120.941
94	120.947
126	120.949
110	120.971
101	120.973
103	120.973
143	120.976
112	120.991
145	121.002
125	121.022
134	121.027
89	121.052
96	121.052
138	121.059
136	121.06
124	121.085
78	121.087
135	121.096
123	121.156
131	121.177
118	121.187
114	121.243
150	121.264
108	121.266
122	121.383
97	121.505
105	121.569
132	121.608
93	121.795
99	121.951
111	122.01
115	122.029
100	122.066
87	122.088
117	122.101
127	122.198
113	122.758
90	122.881
