175	20.939
20	21.354
198	21.36
16	21.428
40	21.442
147	21.445
51	21.449
13	21.461
97	21.486
151	21.497
69	21.502
168	21.507
35	21.526
78	21.531
199	21.544
41	21.567
162	21.607
24	21.706
77	21.768
19	21.91
148	21.91
4	22.054
14	22.063
85	22.169
82	22.282
139	22.34
195	22.575
121	22.608
180	22.612
39	22.615
11	22.647
157	22.681
187	22.692
7	22.748
43	22.76
86	22.768
5	22.781
21	22.781
8	22.809
164	22.812
94	22.832
111	22.844
152	22.856
9	22.871
46	22.873
73	22.913
129	22.931
165	22.964
131	23.026
196	23.077
128	23.08
1	23.095
0	23.21
29	23.211
58	23.325
3	23.436
70	23.51
125	23.581
141	23.647
2	23.73
96	23.883
12	24.506
53	24.652
140	25.307
15	25.473
103	25.502
6	25.771
64	25.791
45	26.845
56	27.208
10	27.656
23	29.558
17	30.948
26	32.149
22	32.77
27	34.719
18	35.051
47	35.335
32	35.856
31	36.512
30	37.25
52	37.769
36	37.923
42	37.953
25	38.03
38	39.282
49	39.474
28	39.711
34	40.367
44	40.368
37	40.524
59	40.835
33	41.501
48	41.823
54	43.134
61	44.441
55	44.587
63	45.007
60	45.764
50	46.356
197	46.994
71	47.648
57	48.494
194	50.351
62	50.995
193	51.393
191	52.008
65	52.204
192	52.334
79	52.97
190	53.955
72	54.842
74	54.923
66	55.63
189	56.142
67	56.16
186	56.165
75	57.845
188	58.218
92	58.294
76	58.58
185	59.347
68	59.762
184	59.986
81	60.399
93	60.892
183	61.058
98	61.676
182	62.009
80	62.047
105	62.791
83	63.158
181	63.255
146	63.675
136	63.984
88	64.007
95	64.045
134	64.173
172	64.349
91	64.366
116	64.427
127	64.514
130	64.541
100	64.648
110	65.171
122	65.179
123	65.382
179	65.583
176	65.597
149	65.713
113	66.159
177	66.387
101	66.635
173	66.714
99	66.871
102	67.193
119	67.318
84	67.613
178	67.737
112	67.803
118	68.105
124	68.53
109	68.692
117	69.069
169	69.331
104	69.718
87	69.879
135	70.037
166	70.307
174	70.372
170	70.482
89	70.492
90	70.585
161	70.718
150	70.958
160	71.021
126	71.717
137	71.937
171	72.017
154	72.21
107	72.226
156	72.69
167	73.23
114	73.267
163	73.593
132	74.048
133	75.475
115	75.893
143	76.479
120	76.569
153	77.258
106	78.123
108	78.268
145	79.376
158	80.409
144	80.525
159	81.534
155	83.369
138	85.658
142	91.491
